codprov,codmun,codmunotr,nombre,,
4,4064,4064,MOJACAR,,"('4064','4064','4','MOJACAR'),"
4,4065,4065,NACIMIENTO,,"('4065','4065','4','NACIMIENTO'),"
4,4066,4066,NIJAR,,"('4066','4066','4','NIJAR'),"
4,4067,4067,OHANES,,"('4067','4067','4','OHANES'),"
4,4068,4068,OLULA DE CASTRO,,"('4068','4068','4','OLULA DE CASTRO'),"
4,4069,4069,OLULA DEL RIO,,"('4069','4069','4','OLULA DEL RIO'),"
4,4070,4070,ORIA,,"('4070','4070','4','ORIA'),"
4,4071,4071,PADULES,,"('4071','4071','4','PADULES'),"
4,4072,4072,PARTALOA,,"('4072','4072','4','PARTALOA'),"
4,4073,4073,PATERNA DEL RIO,,"('4073','4073','4','PATERNA DEL RIO'),"
4,4074,4074,PECHINA,,"('4074','4074','4','PECHINA'),"
4,4075,4075,PULPI,,"('4075','4075','4','PULPI'),"
4,4076,4076,PURCHENA,,"('4076','4076','4','PURCHENA'),"
4,4077,4077,RAGOL,,"('4077','4077','4','RAGOL'),"
4,4078,4078,RIOJA,,"('4078','4078','4','RIOJA'),"
4,4079,4079,ROQUETAS DE MAR,,"('4079','4079','4','ROQUETAS DE MAR'),"
4,4080,4080,SANTA CRUZ DE MARCHENA,,"('4080','4080','4','SANTA CRUZ DE MARCHENA'),"
4,4081,4081,SANTA FE DE MONDUJAR,,"('4081','4081','4','SANTA FE DE MONDUJAR'),"
4,4082,4082,SENES,,"('4082','4082','4','SENES'),"
4,4083,4083,SERON,,"('4083','4083','4','SERON'),"
4,4084,4084,SIERRO,,"('4084','4084','4','SIERRO'),"
4,4085,4085,SOMONTIN,,"('4085','4085','4','SOMONTIN'),"
4,4086,4086,SORBAS,,"('4086','4086','4','SORBAS'),"
4,4087,4087,SUFLI,,"('4087','4087','4','SUFLI'),"
4,4088,4088,TABERNAS,,"('4088','4088','4','TABERNAS'),"
4,4089,4089,TABERNO,,"('4089','4089','4','TABERNO'),"
4,4090,4090,TAHAL,,"('4090','4090','4','TAHAL'),"
4,4091,4091,TERQUE,,"('4091','4091','4','TERQUE'),"
4,4092,4092,TIJOLA,,"('4092','4092','4','TIJOLA'),"
4,4093,4093,TURRE,,"('4093','4093','4','TURRE'),"
4,4094,4094,TURRILLAS,,"('4094','4094','4','TURRILLAS'),"
4,4095,4095,ULEILA DEL CAMPO,,"('4095','4095','4','ULEILA DEL CAMPO'),"
4,4096,4096,URRACAL,,"('4096','4096','4','URRACAL'),"
4,4097,4097,VELEFIQUE,,"('4097','4097','4','VELEFIQUE'),"
4,4098,4098,VELEZ-BLANCO,,"('4098','4098','4','VELEZ-BLANCO'),"
4,4099,4099,VELEZ-RUBIO,,"('4099','4099','4','VELEZ-RUBIO'),"
4,4100,4100,VERA,,"('4100','4100','4','VERA'),"
4,4101,4101,VIATOR,,"('4101','4101','4','VIATOR'),"
4,4102,4102,VICAR,,"('4102','4102','4','VICAR'),"
4,4103,4103,ZURGENA,,"('4103','4103','4','ZURGENA'),"
4,4901,4040,TRES VILLAS (LAS),,"('4901','4040','4','TRES VILLAS (LAS)'),"
4,4902,4104,EJIDO (EL),,"('4902','4104','4','EJIDO (EL)'),"
4,4903,4105,MOJONERA (LA),,"('4903','4105','4','MOJONERA (LA)'),"
4,4904,4106,BALANEGRA,,"('4904','4106','4','BALANEGRA'),"
5,5001,5001,ADANERO,,"('5001','5001','5','ADANERO'),"
5,5002,5002,ADRADA (LA),,"('5002','5002','5','ADRADA (LA)'),"
5,5005,5005,ALBORNOS,,"('5005','5005','5','ALBORNOS'),"
5,5007,5007,ALDEANUEVA DE SANTA CRUZ,,"('5007','5007','5','ALDEANUEVA DE SANTA CRUZ'),"
5,5008,5008,ALDEASECA,,"('5008','5008','5','ALDEASECA'),"
5,5010,5010,ALDEHUELA (LA),,"('5010','5010','5','ALDEHUELA (LA)'),"
5,5012,5012,AMAVIDA,,"('5012','5012','5','AMAVIDA'),"
5,5013,5013,ARENAL (EL),,"('5013','5013','5','ARENAL (EL)'),"
5,5014,5014,ARENAS DE SAN PEDRO,,"('5014','5014','5','ARENAS DE SAN PEDRO'),"
5,5015,5015,AREVALILLO,,"('5015','5015','5','AREVALILLO'),"
5,5016,5016,AREVALO,,"('5016','5016','5','AREVALO'),"
5,5017,5017,AVEINTE,,"('5017','5017','5','AVEINTE'),"
5,5018,5018,AVELLANEDA,,"('5018','5018','5','AVELLANEDA'),"
5,5019,5900,AVILA,,"('5019','5900','5','AVILA'),"
5,5021,5021,BARCO DE AVILA (EL),,"('5021','5021','5','BARCO DE AVILA (EL)'),"
5,5022,5022,BARRACO (EL),,"('5022','5022','5','BARRACO (EL)'),"
5,5023,5023,BARROMAN,,"('5023','5023','5','BARROMAN'),"
5,5024,5024,BECEDAS,,"('5024','5024','5','BECEDAS'),"
5,5025,5025,BECEDILLAS,,"('5025','5025','5','BECEDILLAS'),"
5,5026,5026,BERCIAL DE ZAPARDIEL,,"('5026','5026','5','BERCIAL DE ZAPARDIEL'),"
5,5027,5027,BERLANAS (LAS),,"('5027','5027','5','BERLANAS (LAS)'),"
5,5029,5029,BERNUY-ZAPARDIEL,,"('5029','5029','5','BERNUY-ZAPARDIEL'),"
5,5030,5030,BERROCALEJO DE ARAGONA,,"('5030','5030','5','BERROCALEJO DE ARAGONA'),"
5,5033,5033,BLASCOMILLAN,,"('5033','5033','5','BLASCOMILLAN'),"
5,5034,5034,BLASCONUÑO DE MATACABRAS,,"('5034','5034','5','BLASCONUÑO DE MATACABRAS'),"
5,5035,5035,BLASCOSANCHO,,"('5035','5035','5','BLASCOSANCHO'),"
5,5036,5036,BOHODON (EL),,"('5036','5036','5','BOHODON (EL)'),"
5,5037,5037,BOHOYO,,"('5037','5037','5','BOHOYO'),"
5,5038,5038,BONILLA DE LA SIERRA,,"('5038','5038','5','BONILLA DE LA SIERRA'),"
5,5039,5039,BRABOS,,"('5039','5039','5','BRABOS'),"
5,5040,5040,BULARROS,,"('5040','5040','5','BULARROS'),"
5,5041,5041,BURGOHONDO,,"('5041','5041','5','BURGOHONDO'),"
5,5042,5042,CABEZAS DE ALAMBRE,,"('5042','5042','5','CABEZAS DE ALAMBRE'),"
5,5043,5043,CABEZAS DEL POZO,,"('5043','5043','5','CABEZAS DEL POZO'),"
5,5044,5044,CABEZAS DEL VILLAR,,"('5044','5044','5','CABEZAS DEL VILLAR'),"
5,5045,5045,CABIZUELA,,"('5045','5045','5','CABIZUELA'),"
5,5046,5046,CANALES,,"('5046','5046','5','CANALES'),"
5,5047,5047,CANDELEDA,,"('5047','5047','5','CANDELEDA'),"
5,5048,5048,CANTIVEROS,,"('5048','5048','5','CANTIVEROS'),"
5,5049,5049,CARDEÑOSA,,"('5049','5049','5','CARDEÑOSA'),"
5,5051,5051,CARRERA (LA),,"('5051','5051','5','CARRERA (LA)'),"
5,5052,5052,CASAS DEL PUERTO,,"('5052','5052','5','CASAS DEL PUERTO'),"
5,5053,5053,CASASOLA,,"('5053','5053','5','CASASOLA'),"
5,5054,5054,CASAVIEJA,,"('5054','5054','5','CASAVIEJA'),"
5,5055,5055,CASILLAS,,"('5055','5055','5','CASILLAS'),"
5,5056,5056,CASTELLANOS DE ZAPARDIEL,,"('5056','5056','5','CASTELLANOS DE ZAPARDIEL'),"
5,5057,5057,CEBREROS,,"('5057','5057','5','CEBREROS'),"
5,5058,5058,CEPEDA LA MORA,,"('5058','5058','5','CEPEDA LA MORA'),"
5,5059,5059,CILLAN,,"('5059','5059','5','CILLAN'),"
5,5060,5060,CISLA,,"('5060','5060','5','CISLA'),"
5,5061,5061,COLILLA (LA),,"('5061','5061','5','COLILLA (LA)'),"
5,5062,5062,COLLADO DE CONTRERAS,,"('5062','5062','5','COLLADO DE CONTRERAS'),"
5,5063,5063,COLLADO DEL MIRON,,"('5063','5063','5','COLLADO DEL MIRON'),"
5,5064,5064,CONSTANZANA,,"('5064','5064','5','CONSTANZANA'),"
5,5065,5065,CRESPOS,,"('5065','5065','5','CRESPOS'),"
5,5066,5066,CUEVAS DEL VALLE,,"('5066','5066','5','CUEVAS DEL VALLE'),"
5,5067,5067,CHAMARTIN,,"('5067','5067','5','CHAMARTIN'),"
5,5069,5069,DONJIMENO,,"('5069','5069','5','DONJIMENO'),"
5,5070,5070,DONVIDAS,,"('5070','5070','5','DONVIDAS'),"
5,5072,5072,ESPINOSA DE LOS CABALLEROS,,"('5072','5072','5','ESPINOSA DE LOS CABALLEROS'),"
5,5073,5073,FLORES DE AVILA,,"('5073','5073','5','FLORES DE AVILA'),"
5,5074,5074,FONTIVEROS,,"('5074','5074','5','FONTIVEROS'),"
5,5075,5075,FRESNEDILLA,,"('5075','5075','5','FRESNEDILLA'),"
5,5076,5076,FRESNO (EL),,"('5076','5076','5','FRESNO (EL)'),"
5,5077,5077,FUENTE EL SAUZ,,"('5077','5077','5','FUENTE EL SAUZ'),"
5,5078,5078,FUENTES DE AÑO,,"('5078','5078','5','FUENTES DE AÑO'),"
5,5079,5079,GALLEGOS DE ALTAMIROS,,"('5079','5079','5','GALLEGOS DE ALTAMIROS'),"
5,5080,5080,GALLEGOS DE SOBRINOS,,"('5080','5080','5','GALLEGOS DE SOBRINOS'),"
5,5081,5081,GARGANTA DEL VILLAR,,"('5081','5081','5','GARGANTA DEL VILLAR'),"
5,5082,5082,GAVILANES,,"('5082','5082','5','GAVILANES'),"
5,5083,5083,GEMUÑO,,"('5083','5083','5','GEMUÑO'),"
5,5084,5084,GILBUENA,,"('5084','5084','5','GILBUENA'),"
5,5085,5085,GIL GARCIA,,"('5085','5085','5','GIL GARCIA'),"
5,5086,5086,GIMIALCON,,"('5086','5086','5','GIMIALCON'),"
5,5087,5087,GOTARRENDURA,,"('5087','5087','5','GOTARRENDURA'),"
5,5088,5088,GRANDES Y SAN MARTIN,,"('5088','5088','5','GRANDES Y SAN MARTIN'),"
5,5089,5089,GUISANDO,,"('5089','5089','5','GUISANDO'),"
5,5090,5090,GUTIERRE-MUÑOZ,,"('5090','5090','5','GUTIERRE-MUÑOZ'),"
5,5092,5092,HERNANSANCHO,,"('5092','5092','5','HERNANSANCHO'),"
5,5093,5093,HERRADON DE PINARES,,"('5093','5093','5','HERRADON DE PINARES'),"
5,5094,5094,HERREROS DE SUSO,,"('5094','5094','5','HERREROS DE SUSO'),"
5,5095,5095,HIGUERA DE LAS DUEÑAS,,"('5095','5095','5','HIGUERA DE LAS DUEÑAS'),"
5,5096,5096,HIJA DE DIOS (LA),,"('5096','5096','5','HIJA DE DIOS (LA)'),"
5,5097,5097,HORCAJADA (LA),,"('5097','5097','5','HORCAJADA (LA)'),"
5,5099,5099,HORCAJO DE LAS TORRES,,"('5099','5099','5','HORCAJO DE LAS TORRES'),"
5,5100,5100,HORNILLO (EL),,"('5100','5100','5','HORNILLO (EL)'),"
5,5101,5101,HOYOCASERO,,"('5101','5101','5','HOYOCASERO'),"
5,5102,5102,HOYO DE PINARES (EL),,"('5102','5102','5','HOYO DE PINARES (EL)'),"
5,5103,5103,HOYORREDONDO,,"('5103','5103','5','HOYORREDONDO'),"
5,5104,5104,HOYOS DEL COLLADO,,"('5104','5104','5','HOYOS DEL COLLADO'),"
5,5105,5105,HOYOS DEL ESPINO,,"('5105','5105','5','HOYOS DEL ESPINO'),"
5,5106,5106,HOYOS DE MIGUEL MUÑOZ,,"('5106','5106','5','HOYOS DE MIGUEL MUÑOZ'),"
5,5107,5107,HURTUMPASCUAL,,"('5107','5107','5','HURTUMPASCUAL'),"
5,5108,5108,JUNCIANA,,"('5108','5108','5','JUNCIANA'),"
5,5109,5109,LANGA,,"('5109','5109','5','LANGA'),"
5,5110,5110,LANZAHITA,,"('5110','5110','5','LANZAHITA'),"
5,5112,5112,LOSAR DEL BARCO (EL),,"('5112','5112','5','LOSAR DEL BARCO (EL)'),"
5,5113,5113,LLANOS DE TORMES (LOS),,"('5113','5113','5','LLANOS DE TORMES (LOS)'),"
5,5114,5114,MADRIGAL DE LAS ALTAS TORRES,,"('5114','5114','5','MADRIGAL DE LAS ALTAS TORRES'),"
5,5115,5115,MAELLO,,"('5115','5115','5','MAELLO'),"
5,5116,5116,MALPARTIDA DE CORNEJA,,"('5116','5116','5','MALPARTIDA DE CORNEJA'),"
5,5117,5117,MAMBLAS,,"('5117','5117','5','MAMBLAS'),"
5,5118,5118,MANCERA DE ARRIBA,,"('5118','5118','5','MANCERA DE ARRIBA'),"
5,5119,5119,MANJABALAGO Y ORTIGOSA DE RIOALMAR,,"('5119','5119','5','MANJABALAGO Y ORTIGOSA DE RIOALMAR'),"
5,5120,5120,MARLIN,,"('5120','5120','5','MARLIN'),"
5,5121,5121,MARTIHERRERO,,"('5121','5121','5','MARTIHERRERO'),"
5,5122,5122,MARTINEZ,,"('5122','5122','5','MARTINEZ'),"
5,5123,5123,MEDIANA DE VOLTOYA,,"('5123','5123','5','MEDIANA DE VOLTOYA'),"
5,5124,5124,MEDINILLA,,"('5124','5124','5','MEDINILLA'),"
5,5125,5125,MENGAMUÑOZ,,"('5125','5125','5','MENGAMUÑOZ'),"
5,5126,5126,MESEGAR DE CORNEJA,,"('5126','5126','5','MESEGAR DE CORNEJA'),"
5,5127,5127,MIJARES,,"('5127','5127','5','MIJARES'),"
5,5128,5128,MINGORRIA,,"('5128','5128','5','MINGORRIA'),"
5,5129,5129,MIRON (EL),,"('5129','5129','5','MIRON (EL)'),"
5,5130,5130,MIRONCILLO,,"('5130','5130','5','MIRONCILLO'),"
5,5131,5131,MIRUEÑA DE LOS INFANZONES,,"('5131','5131','5','MIRUEÑA DE LOS INFANZONES'),"
5,5132,5132,MOMBELTRAN,,"('5132','5132','5','MOMBELTRAN'),"
5,5133,5133,MONSALUPE,,"('5133','5133','5','MONSALUPE'),"
5,5134,5134,MORALEJA DE MATACABRAS,,"('5134','5134','5','MORALEJA DE MATACABRAS'),"
5,5135,5135,MUÑANA,,"('5135','5135','5','MUÑANA'),"
5,5136,5136,MUÑICO,,"('5136','5136','5','MUÑICO'),"
5,5138,5138,MUÑOGALINDO,,"('5138','5138','5','MUÑOGALINDO'),"
5,5139,5139,MUÑOGRANDE,,"('5139','5139','5','MUÑOGRANDE'),"
5,5140,5140,MUÑOMER DEL PECO,,"('5140','5140','5','MUÑOMER DEL PECO'),"
5,5141,5141,MUÑOPEPE,,"('5141','5141','5','MUÑOPEPE'),"
5,5142,5142,MUÑOSANCHO,,"('5142','5142','5','MUÑOSANCHO'),"
5,5143,5143,MUÑOTELLO,,"('5143','5143','5','MUÑOTELLO'),"
5,5144,5144,NARRILLOS DEL ALAMO,,"('5144','5144','5','NARRILLOS DEL ALAMO'),"
5,5145,5145,NARRILLOS DEL REBOLLAR,,"('5145','5145','5','NARRILLOS DEL REBOLLAR'),"
5,5147,5147,NARROS DEL CASTILLO,,"('5147','5147','5','NARROS DEL CASTILLO'),"
5,5148,5148,NARROS DEL PUERTO,,"('5148','5148','5','NARROS DEL PUERTO'),"
5,5149,5149,NARROS DE SALDUEÑA,,"('5149','5149','5','NARROS DE SALDUEÑA'),"
5,5151,5151,NAVACEPEDILLA DE CORNEJA,,"('5151','5151','5','NAVACEPEDILLA DE CORNEJA'),"
5,5152,5152,NAVA DE AREVALO,,"('5152','5152','5','NAVA DE AREVALO'),"
5,5153,5153,NAVA DEL BARCO,,"('5153','5153','5','NAVA DEL BARCO'),"
5,5154,5154,NAVADIJOS,,"('5154','5154','5','NAVADIJOS'),"
5,5155,5155,NAVAESCURIAL,,"('5155','5155','5','NAVAESCURIAL'),"
5,5156,5156,NAVAHONDILLA,,"('5156','5156','5','NAVAHONDILLA'),"
5,5157,5157,NAVALACRUZ,,"('5157','5157','5','NAVALACRUZ'),"
5,5158,5158,NAVALMORAL,,"('5158','5158','5','NAVALMORAL'),"
5,5159,5159,NAVALONGUILLA,,"('5159','5159','5','NAVALONGUILLA'),"
5,5160,5160,NAVALOSA,,"('5160','5160','5','NAVALOSA'),"
5,5161,5161,NAVALPERAL DE PINARES,,"('5161','5161','5','NAVALPERAL DE PINARES'),"
5,5162,5162,NAVALPERAL DE TORMES,,"('5162','5162','5','NAVALPERAL DE TORMES'),"
5,5163,5163,NAVALUENGA,,"('5163','5163','5','NAVALUENGA'),"
5,5164,5164,NAVAQUESERA,,"('5164','5164','5','NAVAQUESERA'),"
5,5165,5165,NAVARREDONDA DE GREDOS,,"('5165','5165','5','NAVARREDONDA DE GREDOS'),"
5,5166,5166,NAVARREDONDILLA,,"('5166','5166','5','NAVARREDONDILLA'),"
5,5167,5167,NAVARREVISCA,,"('5167','5167','5','NAVARREVISCA'),"
5,5168,5168,NAVAS DEL MARQUES (LAS),,"('5168','5168','5','NAVAS DEL MARQUES (LAS)'),"
5,5169,5169,NAVATALGORDO,,"('5169','5169','5','NAVATALGORDO'),"
5,5170,5170,NAVATEJARES,,"('5170','5170','5','NAVATEJARES'),"
5,5171,5171,NEILA DE SAN MIGUEL,,"('5171','5171','5','NEILA DE SAN MIGUEL'),"
5,5172,5172,NIHARRA,,"('5172','5172','5','NIHARRA'),"
5,5173,5173,OJOS-ALBOS,,"('5173','5173','5','OJOS-ALBOS'),"
5,5174,5174,ORBITA,,"('5174','5174','5','ORBITA'),"
5,5175,5175,OSO (EL),,"('5175','5175','5','OSO (EL)'),"
5,5176,5176,PADIERNOS,,"('5176','5176','5','PADIERNOS'),"
5,5177,5177,PAJARES DE ADAJA,,"('5177','5177','5','PAJARES DE ADAJA'),"
5,5178,5178,PALACIOS DE GODA,,"('5178','5178','5','PALACIOS DE GODA'),"
5,5179,5179,PAPATRIGO,,"('5179','5179','5','PAPATRIGO'),"
5,5180,5180,PARRAL (EL),,"('5180','5180','5','PARRAL (EL)'),"
5,5181,5181,PASCUALCOBO,,"('5181','5181','5','PASCUALCOBO'),"
5,5182,5182,PEDRO BERNARDO,,"('5182','5182','5','PEDRO BERNARDO'),"
5,5183,5183,PEDRO-RODRIGUEZ,,"('5183','5183','5','PEDRO-RODRIGUEZ'),"
5,5184,5184,PEGUERINOS,,"('5184','5184','5','PEGUERINOS'),"
5,5185,5185,PEÑALBA DE AVILA,,"('5185','5185','5','PEÑALBA DE AVILA'),"
5,5186,5186,PIEDRAHITA,,"('5186','5186','5','PIEDRAHITA'),"
5,5187,5187,PIEDRALAVES,,"('5187','5187','5','PIEDRALAVES'),"
5,5188,5188,POVEDA,,"('5188','5188','5','POVEDA'),"
5,5189,5189,POYALES DEL HOYO,,"('5189','5189','5','POYALES DEL HOYO'),"
5,5190,5190,POZANCO,,"('5190','5190','5','POZANCO'),"
5,5191,5191,PRADOSEGAR,,"('5191','5191','5','PRADOSEGAR'),"
5,5192,5192,PUERTO CASTILLA,,"('5192','5192','5','PUERTO CASTILLA'),"
5,5193,5193,RASUEROS,,"('5193','5193','5','RASUEROS'),"
5,5194,5194,RIOCABADO,,"('5194','5194','5','RIOCABADO'),"
5,5195,5195,RIOFRIO,,"('5195','5195','5','RIOFRIO'),"
5,5196,5196,RIVILLA DE BARAJAS,,"('5196','5196','5','RIVILLA DE BARAJAS'),"
5,5197,5197,SALOBRAL,,"('5197','5197','5','SALOBRAL'),"
5,5198,5198,SALVADIOS,,"('5198','5198','5','SALVADIOS'),"
5,5199,5199,SAN BARTOLOME DE BEJAR,,"('5199','5199','5','SAN BARTOLOME DE BEJAR'),"
5,5200,5200,SAN BARTOLOME DE CORNEJA,,"('5200','5200','5','SAN BARTOLOME DE CORNEJA'),"
5,5201,5201,SAN BARTOLOME DE PINARES,,"('5201','5201','5','SAN BARTOLOME DE PINARES'),"
5,5204,5204,SANCHIDRIAN,,"('5204','5204','5','SANCHIDRIAN'),"
5,5205,5205,SANCHORREJA,,"('5205','5205','5','SANCHORREJA'),"
5,5206,5206,SAN ESTEBAN DE LOS PATOS,,"('5206','5206','5','SAN ESTEBAN DE LOS PATOS'),"
5,5207,5207,SAN ESTEBAN DEL VALLE,,"('5207','5207','5','SAN ESTEBAN DEL VALLE'),"
5,5208,5208,SAN ESTEBAN DE ZAPARDIEL,,"('5208','5208','5','SAN ESTEBAN DE ZAPARDIEL'),"
5,5209,5209,SAN GARCIA DE INGELMOS,,"('5209','5209','5','SAN GARCIA DE INGELMOS'),"
5,5210,5210,SAN JUAN DE LA ENCINILLA,,"('5210','5210','5','SAN JUAN DE LA ENCINILLA'),"
5,5211,5211,SAN JUAN DE LA NAVA,,"('5211','5211','5','SAN JUAN DE LA NAVA'),"
5,5212,5212,SAN JUAN DEL MOLINILLO,,"('5212','5212','5','SAN JUAN DEL MOLINILLO'),"
5,5213,5213,SAN JUAN DEL OLMO,,"('5213','5213','5','SAN JUAN DEL OLMO'),"
5,5214,5214,SAN LORENZO DE TORMES,,"('5214','5214','5','SAN LORENZO DE TORMES'),"
5,5215,5215,SAN MARTIN DE LA VEGA DEL ALBERCHE,,"('5215','5215','5','SAN MARTIN DE LA VEGA DEL ALBERCHE'),"
5,5216,5216,SAN MARTIN DEL PIMPOLLAR,,"('5216','5216','5','SAN MARTIN DEL PIMPOLLAR'),"
5,5217,5217,SAN MIGUEL DE CORNEJA,,"('5217','5217','5','SAN MIGUEL DE CORNEJA'),"
5,5218,5218,SAN MIGUEL DE SERREZUELA,,"('5218','5218','5','SAN MIGUEL DE SERREZUELA'),"
5,5219,5219,SAN PASCUAL,,"('5219','5219','5','SAN PASCUAL'),"
5,5220,5220,SAN PEDRO DEL ARROYO,,"('5220','5220','5','SAN PEDRO DEL ARROYO'),"
5,5221,5221,SANTA CRUZ DEL VALLE,,"('5221','5221','5','SANTA CRUZ DEL VALLE'),"
5,5222,5222,SANTA CRUZ DE PINARES,,"('5222','5222','5','SANTA CRUZ DE PINARES'),"
5,5224,5224,SANTA MARIA DEL ARROYO,,"('5224','5224','5','SANTA MARIA DEL ARROYO'),"
5,5225,5225,SANTA MARIA DEL BERROCAL,,"('5225','5225','5','SANTA MARIA DEL BERROCAL'),"
5,5226,5226,SANTA MARIA DE LOS CABALLEROS,,"('5226','5226','5','SANTA MARIA DE LOS CABALLEROS'),"
5,5227,5227,SANTA MARIA DEL TIETAR,,"('5227','5227','5','SANTA MARIA DEL TIETAR'),"
5,5228,5228,SANTIAGO DEL COLLADO,,"('5228','5228','5','SANTIAGO DEL COLLADO'),"
5,5229,5229,SANTO DOMINGO DE LAS POSADAS,,"('5229','5229','5','SANTO DOMINGO DE LAS POSADAS'),"
5,5230,5230,SANTO TOME DE ZABARCOS,,"('5230','5230','5','SANTO TOME DE ZABARCOS'),"
5,5231,5231,SAN VICENTE DE AREVALO,,"('5231','5231','5','SAN VICENTE DE AREVALO'),"
5,5232,5232,SERRADA (LA),,"('5232','5232','5','SERRADA (LA)'),"
5,5233,5233,SERRANILLOS,,"('5233','5233','5','SERRANILLOS'),"
5,5234,5234,SIGERES,,"('5234','5234','5','SIGERES'),"
5,5235,5235,SINLABAJOS,,"('5235','5235','5','SINLABAJOS'),"
5,5236,5236,SOLANA DE AVILA,,"('5236','5236','5','SOLANA DE AVILA'),"
5,5237,5237,SOLANA DE RIOALMAR,,"('5237','5237','5','SOLANA DE RIOALMAR'),"
5,5238,5238,SOLOSANCHO,,"('5238','5238','5','SOLOSANCHO'),"
5,5239,5239,SOTALBO,,"('5239','5239','5','SOTALBO'),"
5,5240,5240,SOTILLO DE LA ADRADA,,"('5240','5240','5','SOTILLO DE LA ADRADA'),"
5,5241,5241,TIEMBLO (EL),,"('5241','5241','5','TIEMBLO (EL)'),"
5,5242,5242,TIÑOSILLOS,,"('5242','5242','5','TIÑOSILLOS'),"
5,5243,5243,TOLBAÑOS,,"('5243','5243','5','TOLBAÑOS'),"
5,5244,5244,TORMELLAS,,"('5244','5244','5','TORMELLAS'),"
5,5245,5245,TORNADIZOS DE AVILA,,"('5245','5245','5','TORNADIZOS DE AVILA'),"
5,5246,5247,TORTOLES,,"('5246','5247','5','TORTOLES'),"
5,5247,5246,TORRE (LA),,"('5247','5246','5','TORRE (LA)'),"
5,5249,5249,UMBRIAS,,"('5249','5249','5','UMBRIAS'),"
5,5251,5251,VADILLO DE LA SIERRA,,"('5251','5251','5','VADILLO DE LA SIERRA'),"
5,5252,5252,VALDECASA,,"('5252','5252','5','VALDECASA'),"
5,5253,5253,VEGA DE SANTA MARIA,,"('5253','5253','5','VEGA DE SANTA MARIA'),"
5,5254,5254,VELAYOS,,"('5254','5254','5','VELAYOS'),"
5,5256,5256,VILLAFLOR,,"('5256','5256','5','VILLAFLOR'),"
5,5257,5257,VILLAFRANCA DE LA SIERRA,,"('5257','5257','5','VILLAFRANCA DE LA SIERRA'),"
5,5258,5258,VILLANUEVA DE GOMEZ,,"('5258','5258','5','VILLANUEVA DE GOMEZ'),"
5,5259,5259,VILLANUEVA DEL ACERAL,,"('5259','5259','5','VILLANUEVA DEL ACERAL'),"
5,5260,5260,VILLANUEVA DEL CAMPILLO,,"('5260','5260','5','VILLANUEVA DEL CAMPILLO'),"
5,5261,5261,VILLAR DE CORNEJA,,"('5261','5261','5','VILLAR DE CORNEJA'),"
5,5262,5262,VILLAREJO DEL VALLE,,"('5262','5262','5','VILLAREJO DEL VALLE'),"
5,5263,5263,VILLATORO,,"('5263','5263','5','VILLATORO'),"
5,5264,5264,VIÑEGRA DE MORAÑA,,"('5264','5264','5','VIÑEGRA DE MORAÑA'),"
5,5265,5265,VITA,,"('5265','5265','5','VITA'),"
5,5266,5266,ZAPARDIEL DE LA CAÑADA,,"('5266','5266','5','ZAPARDIEL DE LA CAÑADA'),"
5,5267,5267,ZAPARDIEL DE LA RIBERA,,"('5267','5267','5','ZAPARDIEL DE LA RIBERA'),"
5,5901,5269,SAN JUAN DE GREDOS,,"('5901','5269','5','SAN JUAN DE GREDOS'),"
5,5902,5270,SANTA MARIA DEL CUBILLO,,"('5902','5270','5','SANTA MARIA DEL CUBILLO'),"
5,5903,5272,DIEGO DEL CARPIO,,"('5903','5272','5','DIEGO DEL CARPIO'),"
5,5904,5273,SANTIAGO DEL TORMES,,"('5904','5273','5','SANTIAGO DEL TORMES'),"
5,5905,5274,VILLANUEVA DE AVILA,,"('5905','5274','5','VILLANUEVA DE AVILA'),"
6,6001,6001,ACEDERA,,"('6001','6001','6','ACEDERA'),"
6,6002,6002,ACEUCHAL,,"('6002','6002','6','ACEUCHAL'),"
6,6003,6003,AHILLONES,,"('6003','6003','6','AHILLONES'),"
6,6004,6004,ALANGE,,"('6004','6004','6','ALANGE'),"
6,6005,6005,ALBUERA (LA),,"('6005','6005','6','ALBUERA (LA)'),"
6,6006,6006,ALBURQUERQUE,,"('6006','6006','6','ALBURQUERQUE'),"
6,6007,6007,ALCONCHEL,,"('6007','6007','6','ALCONCHEL'),"
6,6008,6008,ALCONERA,,"('6008','6008','6','ALCONERA'),"
6,6009,6009,ALJUCEN,,"('6009','6009','6','ALJUCEN'),"
6,6010,6010,ALMENDRAL,,"('6010','6010','6','ALMENDRAL'),"
6,6011,6011,ALMENDRALEJO,,"('6011','6011','6','ALMENDRALEJO'),"
6,6012,6012,ARROYO DE SAN SERVAN,,"('6012','6012','6','ARROYO DE SAN SERVAN'),"
6,6013,6013,ATALAYA,,"('6013','6013','6','ATALAYA'),"
6,6014,6014,AZUAGA,,"('6014','6014','6','AZUAGA'),"
6,6015,6900,BADAJOZ,,"('6015','6900','6','BADAJOZ'),"
6,6016,6016,BARCARROTA,,"('6016','6016','6','BARCARROTA'),"
6,6017,6017,BATERNO,,"('6017','6017','6','BATERNO'),"
6,6018,6018,BENQUERENCIA DE LA SERENA,,"('6018','6018','6','BENQUERENCIA DE LA SERENA'),"
6,6019,6019,BERLANGA,,"('6019','6019','6','BERLANGA'),"
6,6020,6020,BIENVENIDA,,"('6020','6020','6','BIENVENIDA'),"
